1692351600000,26511.56000000,26531.59000000,26502.06000000,26502.55000000,190.62084000,1692351899999,5055074.19163840,4138,73.99374000,1962231.17323550,0
1692351900000,26502.55000000,26508.00000000,26482.35000000,26489.74000000,124.66412000,1692352199999,3303051.90463750,3325,46.70473000,1237410.50384450,0
1692352200000,26489.73000000,26497.69000000,26473.54000000,26473.54000000,134.90338000,1692352499999,3573077.84153380,3354,58.27154000,1543468.86204580,0
1692352500000,26473.54000000,26474.45000000,26425.82000000,26451.61000000,277.51509000,1692352799999,7339910.28829290,5648,98.10119000,2594548.40409240,0
1692352800000,26451.61000000,26461.99000000,26432.25000000,26457.99000000,171.52956000,1692353099999,4536235.83016070,4427,74.02833000,1957748.45796500,0
1692353100000,26458.00000000,26465.23000000,26400.00000000,26412.21000000,207.38795000,1692353399999,5481916.38491140,4763,88.30200000,2333824.94953100,0
1692353400000,26412.21000000,26438.55000000,26388.00000000,26437.50000000,186.63069000,1692353699999,4929726.46533320,4337,85.13257000,2248881.11672920,0
1692353700000,26437.49000000,26460.00000000,26437.49000000,26441.26000000,104.57257000,1692353999999,2766195.71380020,2495,43.08278000,1139607.30780560,0
1692354000000,26441.27000000,26461.84000000,26430.65000000,26450.65000000,123.96248000,1692354299999,3278823.15678070,2457,68.37128000,1808282.36918960,0
1692354300000,26450.64000000,26450.65000000,26412.01000000,26417.78000000,162.38982000,1692354599999,4292668.21905690,2963,66.94528000,1769588.47860660,0
1692354600000,26417.78000000,26461.13000000,26417.78000000,26458.22000000,125.18932000,1692354899999,3310294.93295940,2686,72.50744000,1917220.72490900,0
1692354900000,26458.22000000,26468.67000000,26450.00000000,26457.42000000,125.66843000,1692355199999,3324965.96775340,2701,67.13094000,1776095.60396740,0
1692355200000,26457.41000000,26465.31000000,26432.46000000,26433.28000000,118.47639000,1692355499999,3133174.81267470,3238,57.10025000,1510005.32453300,0
1692355500000,26433.27000000,26445.78000000,26433.27000000,26439.63000000,108.67039000,1692355799999,2873309.11645920,2046,62.75229000,1659132.58816550,0
1692355800000,26439.63000000,26448.65000000,26437.56000000,26444.19000000,101.68280000,1692356099999,2688873.96105500,2261,50.90739000,1346139.19864040,0
1692356100000,26444.20000000,26458.49000000,26444.19000000,26452.08000000,108.94185000,1692356399999,2882116.55958820,2090,53.74203000,1421723.41604240,0
1692356400000,26452.07000000,26455.52000000,26444.44000000,26451.97000000,72.31864000,1692356699999,1912820.78043960,2152,29.27277000,774244.38978080,0
1692356700000,26451.97000000,26453.65000000,26433.35000000,26436.41000000,92.01449000,1692356999999,2433078.48285020,2575,21.92268000,579722.36237210,0
1692357000000,26436.41000000,26452.52000000,26433.04000000,26451.01000000,76.06712000,1692357299999,2011431.38467290,2137,42.99023000,1136758.07525050,0
1692357300000,26451.01000000,26465.75000000,26448.00000000,26448.00000000,156.98358000,1692357599999,4153030.36831570,2446,80.61424000,2132713.58619490,0
1692357600000,26448.00000000,26448.01000000,26432.12000000,26433.27000000,132.22294000,1692357899999,3496137.37910650,2612,46.44433000,1228017.94723150,0
1692357900000,26433.27000000,26433.27000000,26381.60000000,26401.06000000,304.51074000,1692358199999,8040736.28396490,5242,109.52049000,2891776.35324200,0
1692358200000,26401.06000000,26416.00000000,26386.32000000,26411.92000000,104.62697000,1692358499999,2762172.28083340,2498,50.32046000,1328476.40858310,0
1692358500000,26411.91000000,26414.00000000,26394.00000000,26412.01000000,85.80414000,1692358799999,2265683.06055590,2611,28.67945000,757272.01745860,0
1692358800000,26412.00000000,26512.00000000,26412.00000000,26479.99000000,282.85851000,1692359099999,7490714.69064040,4968,150.91053000,3995736.48388710,0
1692359100000,26479.99000000,26507.81000000,26470.83000000,26500.00000000,124.81263000,1692359399999,3306540.35603180,3301,61.63564000,1632774.76691530,0
1692359400000,26500.00000000,26514.28000000,26484.88000000,26498.00000000,185.83205000,1692359699999,4924559.32332470,3266,95.10276000,2520104.09399840,0
1692359700000,26498.00000000,26511.47000000,26490.00000000,26494.00000000,104.12981000,1692359999999,2759333.68211510,2522,35.44868000,939366.34415170,0
1692360000000,26494.00000000,26500.00000000,26458.75000000,26468.84000000,229.46879000,1692360299999,6076563.57154520,3936,83.71550000,2216719.35020990,0
1692360300000,26468.84000000,26468.84000000,26406.00000000,26410.01000000,194.39906000,1692360599999,5137599.99142430,3630,59.41563000,1570150.57163720,0
1692360600000,26410.01000000,26415.29000000,26340.00000000,26391.58000000,371.77238000,1692360899999,9807324.30428320,6269,165.54917000,4366581.10943390,0
1692360900000,26391.58000000,26417.32000000,26370.88000000,26380.00000000,203.98900000,1692361199999,5384536.26937330,3366,106.18942000,2803254.09340370,0
1692361200000,26380.01000000,26396.00000000,26364.31000000,26364.31000000,109.43196000,1692361499999,2887311.78442400,2616,30.42528000,802740.63644280,0
1692361500000,26364.32000000,26399.72000000,26351.25000000,26375.38000000,174.82590000,1692361799999,4610525.63417030,2945,64.04754000,1689037.21641620,0
1692361800000,26375.39000000,26387.91000000,26364.57000000,26387.91000000,193.00348000,1692362099999,5091366.98719750,2607,114.75803000,3027226.03095650,0
